,game_id,home_gk_overall,home_dc_overall,home_mid_overall,home_st_overall,away_gk_overall,away_dc_overall,away_mid_overall,away_st_overall,homeScore,awayScore,matchResult
0,3a6836b4,67.0,64.4,66.75,67.0,90.0,77.25,86.8,85.5,0,3,Away
1,26a7f90c,74.0,78.0,82.25,80.33333333333333,69.0,67.0,65.75,65.5,2,1,Home
2,d6bbf293,72.0,66.25,63.4,68.0,70.0,70.75,70.25,71.33333333333333,1,1,Draw
3,56a137f7,73.0,73.25,64.0,64.5,65.0,61.333333333333336,63.333333333333336,63.5,4,1,Home
4,15addfc7,75.0,66.5,69.5,64.0,73.0,68.5,67.66666666666667,66.75,0,1,Away
5,8ff2f8fe,79.0,72.0,72.8,75.0,74.0,75.5,79.66666666666667,74.0,5,1,Home
6,55fd92c7,69.0,70.75,70.0,67.5,63.0,63.5,61.5,58.5,0,1,Away
7,67ed3ba2,69.0,70.2,70.66666666666667,70.5,78.0,76.0,76.75,71.66666666666667,2,2,Draw
8,c18d3207,71.0,73.5,72.33333333333333,69.66666666666667,69.5,76.0,68.5,81.75,1,1,Draw
9,f1ecda2c,74.0,77.75,78.5,71.33333333333333,66.5,69.0,65.8,72.5,1,0,Home
10,a0a93f71,69.0,66.85714285714286,66.0,66.0,63.0,63.75,63.25,58.5,2,1,Home
11,46be83af,69.0,70.25,70.66666666666667,70.0,73.0,68.5,68.66666666666667,68.33333333333333,0,3,Away
12,80bebdbb,72.0,66.25,63.0,67.33333333333333,69.5,76.0,68.5,81.75,3,1,Home
13,0b8f50a5,90.0,80.25,81.6,85.5,74.0,75.5,79.66666666666667,74.0,1,0,Home
14,4bb62251,74.0,77.75,78.5,71.33333333333333,78.0,76.25,78.25,79.0,2,0,Home
15,d7c606ec,73.0,75.33333333333333,72.66666666666667,73.0,66.5,69.0,65.8,66.5,1,4,Away
16,959b558d,66.0,73.25,72.8,75.0,75.0,66.5,69.5,75.0,4,0,Home
17,44b9a07c,71.0,74.0,72.33333333333333,69.66666666666667,70.0,70.75,73.33333333333333,71.33333333333333,3,1,Home
18,3b5ecd36,74.0,78.33333333333333,82.25,80.33333333333333,69.0,70.75,70.0,67.5,0,1,Away
19,6bfb9dc0,71.0,74.0,77.33333333333333,69.66666666666667,65.0,61.333333333333336,66.66666666666667,63.5,3,0,Home
20,d8f8f8ad,74.0,77.33333333333333,82.25,81.33333333333333,73.0,68.75,72.0,68.33333333333333,2,2,Draw
21,f49c4ad2,72.0,66.0,63.0,69.0,78.0,76.25,78.25,79.0,0,2,Away
22,537b2b0b,69.0,70.25,70.66666666666667,70.0,69.0,70.75,70.0,67.5,1,1,Draw
23,ba68d60c,66.0,75.33333333333333,72.66666666666667,72.75,70.0,71.4,73.33333333333333,73.0,1,3,Away
24,18dfee28,75.0,67.5,69.25,66.66666666666667,66.5,67.0,68.0,67.0,0,1,Away
25,70d9b1ab,74.0,75.75,77.25,70.0,69.0,67.0,66.33333333333333,66.0,3,2,Home
26,b66a7def,58.5,73.4,75.33333333333333,75.0,67.0,63.0,66.4,67.0,1,3,Away
27,b31156ab,69.5,75.6,69.2,83.0,74.0,75.5,79.66666666666667,74.0,1,2,Away
28,0844ff10,90.0,80.5,82.4,85.5,63.0,64.0,63.25,58.5,1,2,Away
29,e929e225,65.0,60.8,66.66666666666667,63.5,70.0,71.8,75.0,71.33333333333333,1,2,Away
30,e2946b10,72.0,66.25,63.5,69.0,69.0,70.75,70.66666666666667,70.0,2,2,Draw
31,4f754e0a,66.0,73.2,63.5,63.875,74.0,72.75,79.66666666666667,74.0,3,1,Home
32,f1786fb8,67.0,64.25,66.0,67.0,78.0,76.25,78.25,76.5,2,5,Away
33,44e89d37,71.0,74.0,77.33333333333333,69.66666666666667,69.0,67.0,65.75,62.0,0,1,Away
34,88066bdf,73.0,68.5,68.33333333333333,68.33333333333333,90.0,81.0,81.5,82.66666666666667,5,1,Home
35,87b46bb9,75.0,67.5,69.25,71.33333333333333,63.0,63.0,64.0,63.5,2,2,Draw
36,74125d47,74.0,79.0,83.66666666666667,80.33333333333333,74.0,73.25,77.25,70.0,3,1,Home
37,f9436d32,69.0,70.75,70.0,67.5,66.5,69.0,68.0,69.66666666666667,3,2,Home
38,bdbc722e,66.0,73.4,72.75,75.0,69.5,73.0,69.8,83.33333333333333,3,0,Home
39,bc77340e,66.0,73.25,72.75,74.0,69.0,68.5,69.0,67.5,3,1,Home
40,48b1bdc7,73.0,68.5,72.0,66.75,65.0,60.833333333333336,66.75,62.5,1,0,Home
41,ddcf2857,73.0,73.25,71.66666666666667,72.33333333333333,74.0,72.2,77.25,75.0,1,3,Away
42,71b7e5e2,69.0,70.2,70.66666666666667,70.5,74.0,75.5,71.75,75.0,1,0,Home
43,e56e96e1,63.0,63.0,64.66666666666667,59.0,78.0,76.25,78.25,76.5,2,1,Home
44,64c0a6e2,90.0,80.25,84.75,82.66666666666667,70.0,71.8,73.33333333333333,73.0,1,3,Away
45,38daebd2,69.5,69.0,73.5,82.0,66.5,69.0,67.75,68.5,1,3,Away
46,be0cbf88,72.0,66.0,63.5,68.0,71.0,73.0,70.33333333333333,69.75,0,0,Draw
47,b1278924,76.0,79.0,83.0,80.33333333333333,75.0,67.5,69.0,71.33333333333333,0,1,Away
48,ad7ecfad,67.0,64.75,66.0,67.0,69.0,66.2,67.0,69.0,1,1,Draw
49,96681b93,69.0,69.0,70.66666666666667,69.0,75.0,67.5,69.0,70.0,1,3,Away
50,8e26793d,69.0,70.75,69.0,empty,74.0,70.6,75.0,75.0,0,1,Away
51,cf0b2b19,65.0,61.714285714285715,68.33333333333333,67.5,73.0,68.5,72.0,66.5,0,0,Draw
52,76a1421e,90.0,80.25,75.0,62.5,66.5,69.0,67.75,68.5,1,1,Draw
53,5dc7e234,76.0,79.0,83.0,82.66666666666667,69.0,67.0,68.5,68.0,2,0,Home
54,08947a10,72.0,66.0,63.5,81.33333333333333,78.0,76.25,78.25,76.33333333333333,2,2,Draw
55,5593f16c,66.0,73.25,72.75,69.66666666666667,66.0,74.75,69.5,69.25,3,1,Home
56,7d2c5e05,69.5,74.6,69.8,74.0,71.0,73.0,77.33333333333333,69.75,0,1,Away
57,90adf8b3,74.0,75.5,71.75,83.33333333333333,70.0,71.8,73.33333333333333,73.0,3,1,Home
58,cf4fef85,66.0,73.25,72.75,73.0,63.0,63.6,64.0,57.0,0,8,Away
59,2df9a3a1,76.0,79.0,83.66666666666667,74.0,73.0,74.75,67.0,72.75,6,1,Home
60,8de4aca0,75.0,67.5,69.0,81.33333333333333,72.0,66.25,63.5,69.66666666666667,0,4,Away
61,921d5f17,69.0,70.75,69.0,75.0,65.0,61.714285714285715,64.0,62.5,1,2,Away
62,ef2b7ab9,69.5,74.6,69.8,66.0,74.0,74.66666666666667,78.75,71.0,0,1,Away
63,a79ff136,63.0,63.6,64.66666666666667,empty,74.0,72.25,72.33333333333333,74.0,2,0,Home
64,ec4145b4,90.0,81.0,72.2,83.0,78.0,76.25,78.25,79.0,2,1,Home
65,b82be6d7,69.0,69.5,70.66666666666667,59.0,70.0,71.8,73.33333333333333,73.0,2,0,Home
66,60ce29cd,71.0,74.0,77.33333333333333,82.66666666666667,66.5,67.8,68.0,68.5,2,1,Home
67,923467c5,67.0,64.75,67.0,69.0,69.0,66.2,67.75,69.0,1,1,Draw
68,c9787e60,67.0,63.5,66.0,65.5,73.0,68.5,72.0,66.75,0,2,Away
69,4f7b3f27,69.0,70.5,63.333333333333336,67.0,65.0,61.857142857142854,64.0,62.5,1,2,Away
70,cfd83ca3,72.0,66.25,63.5,67.0,71.0,74.0,77.33333333333333,68.25,1,4,Away
71,1828106c,73.0,68.5,72.0,66.66666666666667,69.0,64.8,68.5,67.5,0,0,Draw
72,497b9558,65.0,61.2,64.0,68.0,75.0,67.5,68.5,70.33333333333333,3,0,Home
73,ffc59ea8,67.0,69.2,70.66666666666667,66.0,63.0,63.0,64.0,59.0,3,1,Home
74,d021f28f,76.0,79.0,77.5,63.0,78.0,76.25,78.25,79.0,0,1,Away
75,5006142a,66.0,71.5,62.25,70.5,74.0,71.5,78.75,75.0,2,1,Home
76,59cd18ae,74.0,72.25,74.0,71.25,90.0,78.8,81.25,85.5,1,0,Home
77,3b1ec657,66.0,73.4,72.75,64.44444444444444,69.5,75.6,69.6,83.33333333333333,2,2,Draw
78,017c9ca5,72.0,66.0,63.4,74.0,70.0,71.8,73.33333333333333,73.0,2,2,Draw
79,3292ed35,69.0,69.33333333333333,69.0,75.0,66.5,67.8,68.0,68.5,1,1,Draw
80,007b352e,76.0,79.0,77.5,69.5,66.5,67.0,65.66666666666667,64.66666666666667,1,2,Away
81,52781f37,75.0,67.5,68.5,68.33333333333333,67.0,64.0,66.0,67.0,3,0,Home
82,a1c336e2,73.0,71.0,64.0,75.25,71.0,72.75,77.33333333333333,68.75,2,2,Draw
83,e747ddb3,69.0,70.75,68.66666666666667,70.33333333333333,69.5,75.2,69.0,83.33333333333333,2,0,Home
84,b782a834,65.0,61.4,63.333333333333336,65.0,68.0,79.25,88.0,82.66666666666667,2,1,Home
85,21625dde,74.0,71.5,75.0,66.66666666666667,74.0,72.25,76.33333333333333,72.66666666666667,4,0,Home
86,d1671efa,66.0,73.25,72.75,62.5,69.0,64.8,67.6,65.0,2,2,Draw
87,d95b42eb,73.0,68.75,72.0,70.66666666666667,63.0,63.0,64.0,59.0,1,2,Away
88,7efcc598,69.0,70.75,67.75,74.0,70.0,71.8,73.33333333333333,73.0,4,1,Home
89,8c6293a3,76.0,77.5,79.33333333333333,66.0,78.0,76.25,75.75,79.0,2,0,Home
90,6b0aa474,63.0,66.0,67.33333333333333,67.5,78.0,72.8,78.25,79.0,1,2,Away
91,d498f918,69.0,69.2,70.66666666666667,80.33333333333333,63.0,63.0,63.0,56.0,5,0,Home
92,c4c42d3e,74.0,72.25,76.33333333333333,68.33333333333333,67.0,64.0,66.0,64.0,2,1,Home
93,91e3b922,66.0,73.25,72.75,70.5,71.0,74.0,74.33333333333333,75.0,0,2,Away
94,b84d060a,73.0,73.33333333333333,70.5,73.33333333333333,66.5,67.8,65.66666666666667,64.66666666666667,2,2,Draw
95,ee677172,69.5,75.2,72.5,74.0,65.0,61.857142857142854,69.0,62.5,3,1,Home
96,a0c422e9,90.0,81.75,84.2,70.66666666666667,73.0,68.75,71.5,66.5,1,1,Draw
97,79bf0c7f,75.0,68.0,68.5,82.33333333333333,74.0,71.5,75.5,empty,3,0,Home
98,f6bfec82,69.0,69.33333333333333,69.0,85.5,70.0,71.0,75.0,75.0,0,3,Away
99,868a89be,67.0,65.5,66.6,70.33333333333333,70.0,69.5,73.33333333333333,73.0,0,1,Away
100,3235dd6e,66.0,74.66666666666667,72.75,68.33333333333333,69.0,70.75,67.75,71.33333333333333,3,2,Home
101,8797f9a9,73.0,68.75,72.0,62.0,75.0,67.5,69.0,67.5,0,2,Away
102,6ecb53ac,63.0,65.8,67.33333333333333,70.66666666666667,74.0,71.75,75.25,70.33333333333333,1,1,Draw
103,31273be0,76.0,78.25,74.75,65.0,90.0,80.0,82.5,68.0,0,1,Away
104,e75a870b,63.0,63.2,64.0,69.5,74.0,72.25,76.33333333333333,82.66666666666667,6,1,Home
105,6096abaa,69.5,75.4,72.5,73.0,66.5,67.8,67.0,73.33333333333333,1,0,Home
106,e841bbac,66.0,73.25,72.75,58.666666666666664,65.0,61.857142857142854,67.66666666666667,67.5,2,1,Home
107,a62b97ba,71.0,72.6,77.33333333333333,82.33333333333333,69.0,64.25,67.6,63.0,1,1,Draw
108,ac18f108,76.0,78.25,74.75,74.0,78.0,76.25,78.25,68.0,2,0,Home
109,478e4eb3,72.0,66.75,62.0,69.75,67.0,65.5,66.6,76.33333333333333,1,4,Away
110,2cb4e4dc,69.0,70.75,68.25,73.75,74.0,69.0,71.0,62.0,3,1,Home
111,641024cf,65.0,61.857142857142854,67.66666666666667,68.75,75.0,67.5,68.5,72.0,2,0,Home
112,a4795b68,78.0,69.0,75.5,67.5,74.0,71.2,76.66666666666667,70.33333333333333,2,3,Away
113,4b9f3f25,66.0,73.25,73.0,63.0,66.5,67.8,67.75,74.0,1,0,Home
114,1634f066,73.0,72.33333333333333,71.75,71.5,73.0,68.75,72.0,68.0,2,1,Home
115,d6a70a44,71.0,73.0,77.33333333333333,75.0,63.0,63.2,64.0,66.5,3,1,Home
116,ebf41e41,69.0,69.2,70.66666666666667,72.5,90.0,80.25,84.75,57.0,1,1,Draw
117,53bb8f30,69.0,64.25,67.6,69.75,69.5,74.8,70.66666666666667,82.66666666666667,4,4,Draw
118,996ee990,74.0,78.25,87.5,70.5,70.0,71.8,73.75,81.0,3,0,Home
119,76b8e568,67.0,65.5,66.6,68.0,69.0,70.0,66.25,78.0,3,2,Home
120,626c6561,69.0,70.75,70.0,81.75,70.0,71.8,73.75,67.66666666666667,0,1,Away
121,36a64522,69.5,74.8,73.5,62.0,65.0,61.666666666666664,65.66666666666667,68.0,1,2,Away
122,f4805536,71.0,73.0,70.33333333333333,71.5,90.0,81.0,84.75,63.0,2,1,Home
123,5d4a5006,66.0,73.25,73.33333333333333,82.33333333333333,74.0,72.25,75.0,82.66666666666667,1,1,Draw
124,8c8f48f4,72.0,66.75,62.0,69.75,69.0,66.6,66.4,74.0,4,1,Home
125,36be5cee,75.0,67.5,69.0,72.75,63.0,63.2,64.0,61.0,2,3,Away
126,799a2c04,66.0,73.4,72.75,68.75,74.0,74.0,75.0,57.0,1,3,Away
127,f82a83dd,73.0,68.75,69.0,70.33333333333333,78.0,70.5,74.0,73.33333333333333,0,3,Away
128,83db7754,76.0,78.25,87.5,75.0,66.5,66.8,67.75,71.5,1,2,Away
129,b19cc422,69.0,70.0,66.25,66.0,66.5,66.2,65.25,68.0,3,2,Home
130,6e65df8e,67.0,65.5,67.0,81.75,65.0,61.57142857142857,64.66666666666667,62.5,2,1,Home
131,0f71f535,74.0,74.25,75.0,66.75,63.0,63.2,63.0,63.0,3,1,Home
132,e2c53b0a,75.0,67.5,69.0,62.0,74.0,72.25,75.0,59.0,5,0,Home
133,66a1f3ac,66.0,74.25,72.8,73.33333333333333,69.0,64.8,66.6,74.0,1,0,Home
134,0486198b,73.0,73.0,68.5,68.66666666666667,72.0,66.25,62.0,65.0,0,1,Away
135,19533403,73.0,68.75,71.2,73.0,71.0,74.25,77.33333333333333,68.75,2,2,Draw
136,86b7d24f,90.0,80.25,84.75,68.0,70.0,80.25,70.5,69.75,3,2,Home
137,4b7e6f44,69.0,70.0,67.0,68.5,78.0,70.5,74.25,83.33333333333333,4,3,Home
138,0e39f016,76.0,77.5,83.66666666666667,82.66666666666667,70.0,70.8,73.75,71.5,3,3,Draw
139,f7fb8049,67.0,64.25,67.0,70.0,65.0,61.5,65.66666666666667,78.0,1,1,Draw
140,dd3a5afc,66.0,74.25,73.0,83.33333333333333,60.5,66.2,68.0,63.0,3,4,Away
141,a52ffb27,69.0,69.33333333333333,64.5,62.0,90.0,79.33333333333333,83.0,72.0,1,0,Home
142,0ad90506,72.0,66.25,62.0,73.0,73.0,70.0,63.833333333333336,85.5,1,0,Home
143,75d21da8,73.0,69.0,71.0,66.0,69.0,70.0,67.0,63.0,2,1,Home
144,09909bf8,71.0,74.0,78.5,69.25,59.5,64.75,65.16666666666667,70.0,0,2,Away
145,fd5606da,70.0,81.0,70.75,66.0,74.0,74.0,75.0,69.33333333333333,5,0,Home
146,49f486f6,75.0,66.8,69.0,69.8,63.0,63.5,63.0,68.0,2,1,Home
147,01aca132,78.0,72.6,74.5,83.0,68.0,72.25,75.0,61.0,0,2,Away
148,2fe9d766,76.0,79.0,83.66666666666667,70.33333333333333,68.0,71.8,73.75,74.0,3,0,Home
149,200af033,66.0,71.66666666666667,65.71428571428571,76.33333333333333,66.0,74.25,73.0,78.0,1,2,Away
150,8cf29e50,69.0,68.8,66.33333333333333,83.33333333333333,67.0,65.5,66.4,73.0,1,0,Home
151,ab18fa97,72.0,66.25,62.0,61.42857142857143,69.5,71.8,67.6,62.0,1,1,Draw
152,a1b18af3,69.0,70.0,67.5,67.5,74.0,73.0,75.0,83.33333333333333,1,2,Away
153,0760a568,71.0,72.2,77.33333333333333,68.75,63.0,63.5,63.0,67.33333333333333,0,3,Away
154,e268f518,73.0,69.0,71.0,65.25,66.5,66.2,68.0,61.0,1,0,Home
155,8c8fdba5,65.0,61.6,67.66666666666667,empty,75.0,67.5,69.0,72.0,1,1,Draw
156,953b5f9b,68.0,72.25,75.0,65.5,68.0,69.75,71.83333333333333,70.33333333333333,2,0,Home
157,d3dd23fb,67.0,64.5,66.8,66.0,90.0,80.5,82.83333333333333,78.0,5,0,Home
158,f6155857,71.0,74.25,76.5,63.0,78.0,72.6,77.66666666666667,77.0,1,2,Away
159,be6d1aac,69.0,68.83333333333333,62.5,74.0,78.0,72.6,77.66666666666667,75.5,4,1,Home
160,4d9f1a71,73.0,68.75,71.0,empty,75.0,66.75,68.5,75.5,0,2,Away
161,01904d1d,76.0,79.0,83.66666666666667,62.0,63.0,63.5,63.0,70.33333333333333,0,2,Away
162,3bbbaf15,66.0,74.4,71.75,73.75,90.0,78.8,84.2,63.5,2,0,Home
163,30f3e1ee,69.5,75.2,67.6,70.0,68.0,69.75,76.33333333333333,77.0,2,2,Draw
164,5db0f25b,68.0,71.8,73.75,68.5,66.0,74.66666666666667,72.75,73.33333333333333,3,0,Home
165,e3a46a4e,66.0,71.75,63.833333333333336,83.33333333333333,69.0,67.75,70.5,70.66666666666667,2,0,Home
166,4a3af0ab,79.0,71.0,72.2,75.0,74.0,75.75,70.5,66.25,1,2,Away
167,18e98d77,67.0,65.5,66.8,83.33333333333333,60.5,68.0,67.75,68.0,0,0,Draw
168,5f5bc7b3,76.0,79.0,83.66666666666667,78.0,69.0,69.8,67.0,72.0,3,0,Home
169,7340be7a,65.0,61.5,68.5,62.42857142857143,63.0,62.666666666666664,60.5,69.0,1,1,Draw
170,37916998,72.0,66.66666666666667,63.5,75.0,73.0,69.0,71.0,64.0,1,1,Draw
171,7dd3c51a,75.0,68.0,69.25,67.0,69.5,75.2,68.4,65.0,0,2,Away
172,bfbfbbe8,74.0,74.0,74.0,83.33333333333333,68.0,72.25,72.33333333333333,83.0,1,1,Draw
173,46bfb645,71.0,73.0,66.0,63.0,69.0,63.5,65.0,73.33333333333333,1,0,Home
174,c5548935,72.0,66.66666666666667,61.666666666666664,67.5,78.0,72.5,74.0,67.66666666666667,2,3,Away
175,849071fe,67.0,65.5,66.6,70.33333333333333,70.0,71.8,73.75,71.8,2,1,Home
176,328777ed,79.0,71.8,71.33333333333333,68.0,66.5,67.8,68.0,78.0,2,0,Home
177,8c0b314c,68.0,75.5,72.33333333333333,73.25,73.0,69.0,71.0,72.0,2,1,Home
178,331c942d,65.0,61.4,68.5,68.0,69.5,72.0,70.0,64.5,3,0,Home
179,c0904954,69.0,68.66666666666667,67.0,67.0,74.0,73.75,75.66666666666667,82.0,0,2,Away
180,83709fdf,71.0,71.0,78.0,73.0,69.0,68.33333333333333,67.75,74.0,3,2,Home
181,f22a20f0,75.0,68.0,67.75,74.0,63.0,63.5,63.0,63.25,1,3,Away
182,6269b2e3,76.0,79.0,87.5,63.0,66.5,66.8,68.0,63.5,2,3,Away
183,ea28d527,73.0,71.75,64.5,65.25,69.0,69.8,71.5,72.0,1,4,Away
184,2bfb6552,79.0,72.8,72.2,72.0,90.0,80.0,78.0,69.0,2,1,Home
185,b9f69f01,69.0,67.25,70.66666666666667,68.66666666666667,70.0,70.4,73.75,77.0,1,3,Away
186,ba570015,71.0,73.0,74.33333333333333,81.75,78.0,70.5,74.33333333333333,78.0,0,2,Away
187,3e2e9248,90.0,78.0,82.83333333333333,61.857142857142854,67.0,65.5,66.4,71.8,4,2,Home
188,2828c5bc,74.0,73.75,74.5,75.0,69.0,69.8,71.5,67.0,3,2,Home
189,e9d5dd9b,75.0,67.2,68.66666666666667,65.66666666666667,65.0,61.5,68.5,69.0,3,1,Home
190,8e04572c,76.0,77.5,83.66666666666667,70.66666666666667,63.0,63.2,60.5,63.0,2,3,Away
191,aefd7405,72.0,66.66666666666667,62.0,77.0,69.0,68.33333333333333,66.6,54.0,2,0,Home
192,1aa68cba,69.5,75.4,68.4,71.33333333333333,66.5,67.8,67.0,61.0,2,1,Home
193,7dfc59ca,73.0,71.75,64.5,70.33333333333333,73.0,69.0,71.25,72.0,3,0,Home
194,6c1b6ffc,67.0,63.0,65.8,80.33333333333333,78.0,70.5,74.0,66.5,2,1,Home
195,3ab71352,71.0,73.0,77.33333333333333,68.8,68.0,73.0,73.5,71.8,3,1,Home
196,107b2d79,90.0,80.5,83.0,83.33333333333333,70.0,70.2,70.25,76.0,4,2,Home
197,d557afd0,79.0,72.8,72.8,61.857142857142854,65.0,61.6,67.0,73.0,0,0,Draw
198,d62dd931,74.0,73.75,75.66666666666667,67.0,73.0,68.75,71.66666666666667,64.0,1,1,Draw
199,dd052c34,76.0,79.0,83.66666666666667,68.25,68.0,75.5,72.33333333333333,66.75,1,0,Home
200,738f8c3e,69.0,69.0,70.0,77.0,75.0,67.25,68.66666666666667,74.0,2,3,Away
201,1628c63e,72.0,64.0,62.0,75.0,78.0,76.25,71.66666666666667,71.0,0,0,Draw
202,904ed2f9,63.0,63.5,63.0,74.0,69.0,69.8,68.25,72.2,2,2,Draw
203,006fb5b5,73.0,73.25,64.5,82.33333333333333,69.0,68.0,66.5,65.0,5,0,Home
204,e0a9c631,79.0,72.0,73.0,68.25,69.5,72.0,69.2,63.25,3,2,Home
205,9a03e25c,69.0,71.5,69.33333333333333,69.75,70.0,70.75,69.6,79.0,0,4,Away
206,abd525b4,75.0,67.2,68.5,63.0,66.5,68.0,67.0,73.0,2,2,Draw
207,35fb5bc2,73.0,73.0,65.0,61.857142857142854,68.0,75.5,72.33333333333333,72.5,0,0,Draw
208,d8679e54,76.0,79.0,83.0,75.0,69.0,63.5,63.25,73.33333333333333,1,3,Away
209,9f51ce03,71.0,76.0,75.5,69.0,73.0,68.75,71.66666666666667,65.5,3,2,Home
210,17d24e01,67.0,63.0,66.4,71.0,65.0,61.4,67.5,66.5,0,0,Draw
211,381f12be,69.0,69.0,70.66666666666667,61.857142857142854,69.0,66.42857142857143,67.0,63.5,4,0,Home
212,20a16b44,72.0,66.75,63.0,83.33333333333333,69.5,72.0,69.8,61.0,1,2,Away
213,1836d9bd,74.0,77.75,77.66666666666667,68.33333333333333,90.0,77.0,78.33333333333333,79.0,4,1,Home
214,d10aaae8,66.0,71.2,63.2,67.0,78.0,76.25,76.5,77.0,3,1,Home
215,79ffec97,67.0,63.5,66.5,68.33333333333333,70.0,71.6,74.0,72.33333333333333,3,2,Home
216,16dc9951,75.0,67.2,69.33333333333333,68.33333333333333,66.5,68.0,67.0,78.0,1,1,Draw
217,457203bc,65.0,61.6,67.5,74.0,69.0,70.0,66.33333333333333,69.0,3,4,Away
218,689d15cf,79.0,72.8,73.0,61.142857142857146,73.0,68.75,72.0,66.0,4,1,Home
219,a2436e30,76.0,79.0,77.2,67.0,78.0,76.25,75.66666666666667,64.75,2,2,Draw
220,fd68d50e,72.0,66.75,62.0,70.33333333333333,68.0,75.5,72.33333333333333,72.2,2,2,Draw
221,67cb7a4e,71.0,74.75,78.25,63.5,63.0,63.333333333333336,61.666666666666664,70.66666666666667,4,4,Draw
222,b3e195c5,74.0,75.75,77.66666666666667,73.0,69.5,75.4,68.6,63.0,0,5,Away
223,99020abf,69.0,69.33333333333333,70.66666666666667,72.66666666666667,68.0,65.2,66.5,78.66666666666667,3,1,Home
224,29948898,72.0,66.75,63.0,69.25,66.5,67.8,68.0,69.0,1,1,Draw
225,dfde4bd7,67.0,63.0,66.5,68.33333333333333,70.0,71.0,73.33333333333333,72.5,2,4,Away
226,dc1428be,65.0,61.4,67.5,74.0,90.0,80.5,86.8,78.0,3,0,Home
227,2b3630b6,75.0,67.2,69.33333333333333,69.5,73.0,68.5,71.66666666666667,85.5,1,3,Away
228,bf9e0d20,68.0,75.5,72.33333333333333,69.66666666666667,70.0,77.5,70.25,64.75,3,1,Home
229,29e4d6ac,73.0,74.5,73.33333333333333,64.0,63.0,63.333333333333336,63.75,79.0,3,1,Home
230,1a4e7d02,69.0,69.33333333333333,70.66666666666667,63.5,90.0,81.25,75.0,64.0,1,3,Away
231,00ea7906,79.0,72.0,72.5,70.33333333333333,68.0,66.2,66.5,82.66666666666667,2,0,Home
232,1c53666a,76.0,77.5,83.66666666666667,73.33333333333333,78.0,76.25,78.0,69.0,2,3,Away
233,c0dfccdf,71.0,74.75,75.5,71.66666666666667,66.5,67.8,68.0,72.33333333333333,2,1,Home
234,922cd256,69.0,69.33333333333333,70.66666666666667,69.5,74.0,76.5,77.66666666666667,72.5,0,2,Away
235,fd36479b,76.0,77.5,83.66666666666667,73.0,70.0,71.0,73.33333333333333,74.0,1,2,Away
236,a1da23dc,66.0,72.8,72.5,81.33333333333333,69.0,68.5,65.0,78.0,0,6,Away
237,1206b952,71.0,73.0,77.33333333333333,66.0,70.0,77.5,70.25,66.0,1,3,Away
238,ca1e26a0,72.0,66.75,62.0,69.5,67.0,63.0,66.5,79.0,1,4,Away
239,59631171,59.0,68.16666666666667,64.66666666666667,81.33333333333333,73.0,68.5,71.66666666666667,64.0,0,5,Away
240,796ff9f0,78.0,71.75,78.25,73.0,90.0,81.0,86.25,64.75,1,2,Away
241,78fb7fc2,65.0,61.6,67.75,69.75,68.0,75.5,71.75,82.66666666666667,1,1,Draw
242,083c4444,66.0,72.75,73.5,68.75,70.0,71.8,75.0,72.0,2,2,Draw
243,d657db47,69.0,67.6,66.5,64.0,70.0,67.8,66.0,73.0,2,0,Home
244,30193251,69.0,68.5,68.33333333333333,71.66666666666667,74.0,76.5,77.66666666666667,71.0,1,2,Away
245,49523b04,70.0,72.5,70.2,60.5,63.0,62.714285714285715,63.75,74.0,1,2,Away
246,811fa03f,76.0,77.5,77.2,71.0,75.0,67.2,69.0,58.0,0,5,Away
247,573f2f77,66.0,72.8,72.5,66.66666666666667,90.0,82.25,81.4,75.0,1,1,Draw
248,af88a1aa,72.0,66.25,62.0,72.0,65.0,61.6,67.75,85.5,1,0,Home
249,58636a1e,66.0,73.0,73.5,79.0,65.0,75.5,72.33333333333333,60.5,4,1,Home
250,8f922133,67.0,64.0,66.4,72.66666666666667,59.0,68.2,64.66666666666667,74.0,4,1,Home
251,f61fbe36,73.0,69.0,69.2,73.0,90.0,81.25,77.14285714285714,64.0,4,2,Home
252,f6d6a212,69.0,62.666666666666664,64.0,68.75,75.0,67.75,69.0,94.0,0,1,Away
253,eb7c6993,69.0,68.6,69.0,69.25,69.0,67.6,66.5,70.33333333333333,1,1,Draw
254,89cd2d5e,69.0,68.16666666666667,68.33333333333333,64.0,74.0,74.25,77.66666666666667,66.66666666666667,3,0,Home
255,45f67948,75.0,67.75,68.5,65.0,70.0,67.8,66.0,68.33333333333333,1,2,Away
256,ada09dda,73.0,73.66666666666667,70.0,62.0,70.0,71.8,73.75,71.0,1,0,Home
257,15a04102,79.0,72.0,72.5,68.33333333333333,71.0,73.2,77.33333333333333,78.0,4,2,Home
258,ba1992b0,68.0,75.5,75.0,72.0,70.0,71.8,73.75,66.0,2,2,Draw
259,e9183936,70.0,77.2,69.33333333333333,68.66666666666667,73.0,69.0,69.2,78.0,1,3,Away
260,20278247,69.0,67.6,69.0,68.5,65.0,61.166666666666664,64.75,65.0,3,0,Home
261,59f4adc0,72.0,66.25,62.0,73.0,70.0,67.8,65.33333333333333,63.0,2,3,Away
262,bbae8356,90.0,82.5,86.8,73.33333333333333,68.0,62.75,66.5,72.5,3,0,Home
263,d1a00cf0,76.0,77.5,77.2,79.0,78.0,76.0,79.25,69.33333333333333,0,1,Away
